id,source,origin,destination,travel_date,advance_purchase_days,base_fare,taxes_fees,fare_total,scraped_at,status
599,EaseMyTrip,BLR,CCU,2026-09-11,30,4100.26,1156.48,5256.74,2026-08-12 11:48:00,SIMULATED_BACKTEST
600,EaseMyTrip,BLR,CCU,2026-09-26,45,3775.23,1064.81,4840.04,2026-08-12 11:48:00,SIMULATED_BACKTEST
601,EaseMyTrip,DEL,BOM,2026-08-14,1,7845.63,2212.87,10058.5,2026-08-13 08:51:00,SIMULATED_BACKTEST
602,EaseMyTrip,DEL,BOM,2026-08-20,7,6157.9,1736.84,7894.74,2026-08-13 08:51:00,SIMULATED_BACKTEST
603,EaseMyTrip,DEL,BOM,2026-08-28,15,5272.02,1486.98,6759.0,2026-08-13 08:51:00,SIMULATED_BACKTEST
604,EaseMyTrip,DEL,BOM,2026-09-12,30,4569.12,1288.72,5857.84,2026-08-13 08:51:00,SIMULATED_BACKTEST
605,EaseMyTrip,DEL,BOM,2026-09-27,45,4220.11,1190.29,5410.4,2026-08-13 08:51:00,SIMULATED_BACKTEST
606,EaseMyTrip,BLR,DEL,2026-08-14,1,7609.52,2146.28,9755.8,2026-08-13 08:51:00,SIMULATED_BACKTEST
607,EaseMyTrip,BLR,DEL,2026-08-20,7,5945.67,1676.99,7622.66,2026-08-13 08:51:00,SIMULATED_BACKTEST
608,EaseMyTrip,BLR,DEL,2026-08-28,15,5089.66,1435.54,6525.2,2026-08-13 08:51:00,SIMULATED_BACKTEST
609,EaseMyTrip,BLR,DEL,2026-09-12,30,4420.18,1246.72,5666.9,2026-08-13 08:51:00,SIMULATED_BACKTEST
610,EaseMyTrip,BLR,DEL,2026-09-27,45,4090.6,1153.76,5244.36,2026-08-13 08:51:00,SIMULATED_BACKTEST
611,EaseMyTrip,BLR,BOM,2026-08-14,1,4558.71,1285.79,5844.5,2026-08-13 08:51:00,SIMULATED_BACKTEST
612,EaseMyTrip,BLR,BOM,2026-08-20,7,3570.79,1007.15,4577.94,2026-08-13 08:51:00,SIMULATED_BACKTEST
613,EaseMyTrip,BLR,BOM,2026-08-28,15,3092.7,872.3,3965.0,2026-08-13 08:51:00,SIMULATED_BACKTEST
614,EaseMyTrip,BLR,BOM,2026-09-12,30,2723.01,768.03,3491.04,2026-08-13 08:51:00,SIMULATED_BACKTEST
615,EaseMyTrip,BLR,BOM,2026-09-27,45,2463.55,694.85,3158.4,2026-08-13 08:51:00,SIMULATED_BACKTEST
616,EaseMyTrip,DEL,HYD,2026-08-14,1,5535.82,1561.38,7097.2,2026-08-13 08:51:00,SIMULATED_BACKTEST
617,EaseMyTrip,DEL,HYD,2026-08-20,7,4367.39,1231.83,5599.22,2026-08-13 08:51:00,SIMULATED_BACKTEST
618,EaseMyTrip,DEL,HYD,2026-08-28,15,3660.38,1032.42,4692.8,2026-08-13 08:51:00,SIMULATED_BACKTEST
619,EaseMyTrip,DEL,HYD,2026-09-12,30,3178.64,896.54,4075.18,2026-08-13 08:51:00,SIMULATED_BACKTEST
620,EaseMyTrip,DEL,HYD,2026-09-27,45,2948.74,831.7,3780.44,2026-08-13 08:51:00,SIMULATED_BACKTEST
621,EaseMyTrip,DEL,PNQ,2026-08-14,1,5162.74,1456.16,6618.9,2026-08-13 08:51:00,SIMULATED_BACKTEST
622,EaseMyTrip,DEL,PNQ,2026-08-20,7,4030.13,1136.7,5166.83,2026-08-13 08:51:00,SIMULATED_BACKTEST
623,EaseMyTrip,DEL,PNQ,2026-08-28,15,3502.67,987.93,4490.6,2026-08-13 08:51:00,SIMULATED_BACKTEST
624,EaseMyTrip,DEL,PNQ,2026-09-12,30,2997.11,845.34,3842.45,2026-08-13 08:51:00,SIMULATED_BACKTEST
625,EaseMyTrip,DEL,PNQ,2026-09-27,45,2804.63,791.05,3595.68,2026-08-13 08:51:00,SIMULATED_BACKTEST
626,EaseMyTrip,DEL,CCU,2026-08-14,1,7497.05,2114.55,9611.6,2026-08-13 08:51:00,SIMULATED_BACKTEST
627,EaseMyTrip,DEL,CCU,2026-08-20,7,5920.04,1669.75,7589.79,2026-08-13 08:51:00,SIMULATED_BACKTEST
628,EaseMyTrip,DEL,CCU,2026-08-28,15,5005.57,1411.83,6417.4,2026-08-13 08:51:00,SIMULATED_BACKTEST
629,EaseMyTrip,DEL,CCU,2026-09-12,30,4403.47,1242.0,5645.47,2026-08-13 08:51:00,SIMULATED_BACKTEST
630,EaseMyTrip,DEL,CCU,2026-09-27,45,3944.09,1112.43,5056.52,2026-08-13 08:51:00,SIMULATED_BACKTEST
631,EaseMyTrip,AMD,DEL,2026-08-14,1,5033.73,1419.77,6453.5,2026-08-13 08:51:00,SIMULATED_BACKTEST
632,EaseMyTrip,AMD,DEL,2026-08-20,7,3937.05,1110.45,5047.5,2026-08-13 08:51:00,SIMULATED_BACKTEST
633,EaseMyTrip,AMD,DEL,2026-08-28,15,3329.04,938.96,4268.0,2026-08-13 08:51:00,SIMULATED_BACKTEST
634,EaseMyTrip,AMD,DEL,2026-09-12,30,2981.94,841.06,3823.0,2026-08-13 08:51:00,SIMULATED_BACKTEST
635,EaseMyTrip,AMD,DEL,2026-09-27,45,2614.56,737.44,3352.0,2026-08-13 08:51:00,SIMULATED_BACKTEST
636,EaseMyTrip,MAA,DEL,2026-08-14,1,7122.57,2008.93,9131.5,2026-08-13 08:51:00,SIMULATED_BACKTEST
637,EaseMyTrip,MAA,DEL,2026-08-20,7,5651.74,1594.08,7245.82,2026-08-13 08:51:00,SIMULATED_BACKTEST
638,EaseMyTrip,MAA,DEL,2026-08-28,15,4786.08,1349.92,6136.0,2026-08-13 08:51:00,SIMULATED_BACKTEST
639,EaseMyTrip,MAA,DEL,2026-09-12,30,4198.83,1184.29,5383.12,2026-08-13 08:51:00,SIMULATED_BACKTEST
640,EaseMyTrip,MAA,DEL,2026-09-27,45,3766.0,1062.2,4828.2,2026-08-13 08:51:00,SIMULATED_BACKTEST
641,EaseMyTrip,HYD,BOM,2026-08-14,1,4815.33,1358.17,6173.5,2026-08-13 08:51:00,SIMULATED_BACKTEST
642,EaseMyTrip,HYD,BOM,2026-08-20,7,3824.32,1078.66,4902.98,2026-08-13 08:51:00,SIMULATED_BACKTEST
643,EaseMyTrip,HYD,BOM,2026-08-28,15,3268.2,921.8,4190.0,2026-08-13 08:51:00,SIMULATED_BACKTEST
644,EaseMyTrip,HYD,BOM,2026-09-12,30,2830.37,798.31,3628.68,2026-08-13 08:51:00,SIMULATED_BACKTEST
645,EaseMyTrip,HYD,BOM,2026-09-27,45,2550.44,719.36,3269.8,2026-08-13 08:51:00,SIMULATED_BACKTEST
646,EaseMyTrip,BLR,CCU,2026-08-14,1,6920.78,1952.02,8872.8,2026-08-13 08:51:00,SIMULATED_BACKTEST
647,EaseMyTrip,BLR,CCU,2026-08-20,7,5391.47,1520.67,6912.14,2026-08-13 08:51:00,SIMULATED_BACKTEST
648,EaseMyTrip,BLR,CCU,2026-08-28,15,4621.66,1303.54,5925.2,2026-08-13 08:51:00,SIMULATED_BACKTEST
649,EaseMyTrip,BLR,CCU,2026-09-12,30,4047.87,1141.71,5189.58,2026-08-13 08:51:00,SIMULATED_BACKTEST
650,EaseMyTrip,BLR,CCU,2026-09-27,45,3675.48,1036.68,4712.16,2026-08-13 08:51:00,SIMULATED_BACKTEST
651,EaseMyTrip,DEL,BOM,2026-08-15,1,7869.81,2219.69,10089.5,2026-08-14 09:54:00,SIMULATED_BACKTEST
652,EaseMyTrip,DEL,BOM,2026-08-21,7,6169.6,1740.14,7909.74,2026-08-14 09:54:00,SIMULATED_BACKTEST
653,EaseMyTrip,DEL,BOM,2026-08-29,15,5256.42,1482.58,6739.0,2026-08-14 09:54:00,SIMULATED_BACKTEST
654,EaseMyTrip,DEL,BOM,2026-09-13,30,4570.68,1289.16,5859.84,2026-08-14 09:54:00,SIMULATED_BACKTEST
655,EaseMyTrip,DEL,BOM,2026-09-28,45,4152.25,1171.15,5323.4,2026-08-14 09:54:00,SIMULATED_BACKTEST
656,EaseMyTrip,BLR,DEL,2026-08-15,1,7615.76,2148.04,9763.8,2026-08-14 09:54:00,SIMULATED_BACKTEST
657,EaseMyTrip,BLR,DEL,2026-08-21,7,6040.83,1703.83,7744.66,2026-08-14 09:54:00,SIMULATED_BACKTEST
658,EaseMyTrip,BLR,DEL,2026-08-29,15,5090.44,1435.76,6526.2,2026-08-14 09:54:00,SIMULATED_BACKTEST
659,EaseMyTrip,BLR,DEL,2026-09-13,30,4439.68,1252.22,5691.9,2026-08-14 09:54:00,SIMULATED_BACKTEST
660,EaseMyTrip,BLR,DEL,2026-09-28,45,4106.2,1158.16,5264.36,2026-08-14 09:54:00,SIMULATED_BACKTEST
661,EaseMyTrip,BLR,BOM,2026-08-15,1,4574.31,1290.19,5864.5,2026-08-14 09:54:00,SIMULATED_BACKTEST
662,EaseMyTrip,BLR,BOM,2026-08-21,7,3668.29,1034.65,4702.94,2026-08-14 09:54:00,SIMULATED_BACKTEST
663,EaseMyTrip,BLR,BOM,2026-08-29,15,3054.48,861.52,3916.0,2026-08-14 09:54:00,SIMULATED_BACKTEST
664,EaseMyTrip,BLR,BOM,2026-09-13,30,2738.61,772.43,3511.04,2026-08-14 09:54:00,SIMULATED_BACKTEST
665,EaseMyTrip,BLR,BOM,2026-09-28,45,2439.37,688.03,3127.4,2026-08-14 09:54:00,SIMULATED_BACKTEST
666,EaseMyTrip,DEL,HYD,2026-08-15,1,5542.84,1563.36,7106.2,2026-08-14 09:54:00,SIMULATED_BACKTEST
667,EaseMyTrip,DEL,HYD,2026-08-21,7,4286.27,1208.95,5495.22,2026-08-14 09:54:00,SIMULATED_BACKTEST
668,EaseMyTrip,DEL,HYD,2026-08-29,15,3661.16,1032.64,4693.8,2026-08-14 09:54:00,SIMULATED_BACKTEST
669,EaseMyTrip,DEL,HYD,2026-09-13,30,3244.16,915.02,4159.18,2026-08-14 09:54:00,SIMULATED_BACKTEST
670,EaseMyTrip,DEL,HYD,2026-09-28,45,2905.84,819.6,3725.44,2026-08-14 09:54:00,SIMULATED_BACKTEST
671,EaseMyTrip,DEL,PNQ,2026-08-15,1,5212.66,1470.24,6682.9,2026-08-14 09:54:00,SIMULATED_BACKTEST
672,EaseMyTrip,DEL,PNQ,2026-08-21,7,4102.67,1157.16,5259.83,2026-08-14 09:54:00,SIMULATED_BACKTEST
673,EaseMyTrip,DEL,PNQ,2026-08-29,15,3448.07,972.53,4420.6,2026-08-14 09:54:00,SIMULATED_BACKTEST
674,EaseMyTrip,DEL,PNQ,2026-09-13,30,3043.13,858.32,3901.45,2026-08-14 09:54:00,SIMULATED_BACKTEST
675,EaseMyTrip,DEL,PNQ,2026-09-28,45,2759.39,778.29,3537.68,2026-08-14 09:54:00,SIMULATED_BACKTEST
676,EaseMyTrip,DEL,CCU,2026-08-15,1,7492.37,2113.23,9605.6,2026-08-14 09:54:00,SIMULATED_BACKTEST
677,EaseMyTrip,DEL,CCU,2026-08-21,7,5911.46,1667.33,7578.79,2026-08-14 09:54:00,SIMULATED_BACKTEST
678,EaseMyTrip,DEL,CCU,2026-08-29,15,5006.35,1412.05,6418.4,2026-08-14 09:54:00,SIMULATED_BACKTEST
679,EaseMyTrip,DEL,CCU,2026-09-13,30,4378.51,1234.96,5613.47,2026-08-14 09:54:00,SIMULATED_BACKTEST
680,EaseMyTrip,DEL,CCU,2026-09-28,45,3973.73,1120.79,5094.52,2026-08-14 09:54:00,SIMULATED_BACKTEST
681,EaseMyTrip,AMD,DEL,2026-08-15,1,5015.01,1414.49,6429.5,2026-08-14 09:54:00,SIMULATED_BACKTEST
682,EaseMyTrip,AMD,DEL,2026-08-21,7,3970.59,1119.91,5090.5,2026-08-14 09:54:00,SIMULATED_BACKTEST
683,EaseMyTrip,AMD,DEL,2026-08-29,15,3366.48,949.52,4316.0,2026-08-14 09:54:00,SIMULATED_BACKTEST
684,EaseMyTrip,AMD,DEL,2026-09-13,30,2904.72,819.28,3724.0,2026-08-14 09:54:00,SIMULATED_BACKTEST
685,EaseMyTrip,AMD,DEL,2026-09-28,45,2644.98,746.02,3391.0,2026-08-14 09:54:00,SIMULATED_BACKTEST
686,EaseMyTrip,MAA,DEL,2026-08-15,1,7185.75,2026.75,9212.5,2026-08-14 09:54:00,SIMULATED_BACKTEST
687,EaseMyTrip,MAA,DEL,2026-08-21,7,5645.5,1592.32,7237.82,2026-08-14 09:54:00,SIMULATED_BACKTEST
688,EaseMyTrip,MAA,DEL,2026-08-29,15,4724.46,1332.54,6057.0,2026-08-14 09:54:00,SIMULATED_BACKTEST
689,EaseMyTrip,MAA,DEL,2026-09-13,30,4174.65,1177.47,5352.12,2026-08-14 09:54:00,SIMULATED_BACKTEST
690,EaseMyTrip,MAA,DEL,2026-09-28,45,3846.34,1084.86,4931.2,2026-08-14 09:54:00,SIMULATED_BACKTEST
691,EaseMyTrip,HYD,BOM,2026-08-15,1,4827.03,1361.47,6188.5,2026-08-14 09:54:00,SIMULATED_BACKTEST
692,EaseMyTrip,HYD,BOM,2026-08-21,7,3871.12,1091.86,4962.98,2026-08-14 09:54:00,SIMULATED_BACKTEST
693,EaseMyTrip,HYD,BOM,2026-08-29,15,3265.86,921.14,4187.0,2026-08-14 09:54:00,SIMULATED_BACKTEST
694,EaseMyTrip,HYD,BOM,2026-09-13,30,2899.01,817.67,3716.68,2026-08-14 09:54:00,SIMULATED_BACKTEST
695,EaseMyTrip,HYD,BOM,2026-09-28,45,2642.48,745.32,3387.8,2026-08-14 09:54:00,SIMULATED_BACKTEST
696,EaseMyTrip,BLR,CCU,2026-08-15,1,6862.28,1935.52,8797.8,2026-08-14 09:54:00,SIMULATED_BACKTEST
697,EaseMyTrip,BLR,CCU,2026-08-21,7,5458.55,1539.59,6998.14,2026-08-14 09:54:00,SIMULATED_BACKTEST
698,EaseMyTrip,BLR,CCU,2026-08-29,15,4578.76,1291.44,5870.2,2026-08-14 09:54:00,SIMULATED_BACKTEST
699,EaseMyTrip,BLR,CCU,2026-09-13,30,4044.75,1140.83,5185.58,2026-08-14 09:54:00,SIMULATED_BACKTEST
700,EaseMyTrip,BLR,CCU,2026-09-28,45,3733.98,1053.18,4787.16,2026-08-14 09:54:00,SIMULATED_BACKTEST
701,EaseMyTrip,DEL,BOM,2026-08-16,1,7877.61,2221.89,10099.5,2026-08-15 10:57:00,SIMULATED_BACKTEST
702,EaseMyTrip,DEL,BOM,2026-08-22,7,6152.44,1735.3,7887.74,2026-08-15 10:57:00,SIMULATED_BACKTEST
703,EaseMyTrip,DEL,BOM,2026-08-30,15,5169.84,1458.16,6628.0,2026-08-15 10:57:00,SIMULATED_BACKTEST
704,EaseMyTrip,DEL,BOM,2026-09-14,30,4540.26,1280.58,5820.84,2026-08-15 10:57:00,SIMULATED_BACKTEST
705,EaseMyTrip,DEL,BOM,2026-09-29,45,4187.35,1181.05,5368.4,2026-08-15 10:57:00,SIMULATED_BACKTEST
706,EaseMyTrip,BLR,DEL,2026-08-16,1,7597.04,2142.76,9739.8,2026-08-15 10:57:00,SIMULATED_BACKTEST
707,EaseMyTrip,BLR,DEL,2026-08-22,7,5965.17,1682.49,7647.66,2026-08-15 10:57:00,SIMULATED_BACKTEST
708,EaseMyTrip,BLR,DEL,2026-08-30,15,5089.66,1435.54,6525.2,2026-08-15 10:57:00,SIMULATED_BACKTEST
709,EaseMyTrip,BLR,DEL,2026-09-14,30,4510.66,1272.24,5782.9,2026-08-15 10:57:00,SIMULATED_BACKTEST
710,EaseMyTrip,BLR,DEL,2026-09-29,45,4069.54,1147.82,5217.36,2026-08-15 10:57:00,SIMULATED_BACKTEST
711,EaseMyTrip,BLR,BOM,2026-08-16,1,4553.25,1284.25,5837.5,2026-08-15 10:57:00,SIMULATED_BACKTEST
712,EaseMyTrip,BLR,BOM,2026-08-22,7,3579.37,1009.57,4588.94,2026-08-15 10:57:00,SIMULATED_BACKTEST
713,EaseMyTrip,BLR,BOM,2026-08-30,15,3024.06,852.94,3877.0,2026-08-15 10:57:00,SIMULATED_BACKTEST
714,EaseMyTrip,BLR,BOM,2026-09-14,30,2676.99,755.05,3432.04,2026-08-15 10:57:00,SIMULATED_BACKTEST
715,EaseMyTrip,BLR,BOM,2026-09-29,45,2415.97,681.43,3097.4,2026-08-15 10:57:00,SIMULATED_BACKTEST
716,EaseMyTrip,DEL,HYD,2026-08-16,1,5493.7,1549.5,7043.2,2026-08-15 10:57:00,SIMULATED_BACKTEST
717,EaseMyTrip,DEL,HYD,2026-08-22,7,4283.15,1208.07,5491.22,2026-08-15 10:57:00,SIMULATED_BACKTEST
718,EaseMyTrip,DEL,HYD,2026-08-30,15,3634.64,1025.16,4659.8,2026-08-15 10:57:00,SIMULATED_BACKTEST
719,EaseMyTrip,DEL,HYD,2026-09-14,30,3269.12,922.06,4191.18,2026-08-15 10:57:00,SIMULATED_BACKTEST
720,EaseMyTrip,DEL,HYD,2026-09-29,45,2970.58,837.86,3808.44,2026-08-15 10:57:00,SIMULATED_BACKTEST
721,EaseMyTrip,DEL,PNQ,2026-08-16,1,5185.36,1462.54,6647.9,2026-08-15 10:57:00,SIMULATED_BACKTEST
722,EaseMyTrip,DEL,PNQ,2026-08-22,7,4027.01,1135.82,5162.83,2026-08-15 10:57:00,SIMULATED_BACKTEST
723,EaseMyTrip,DEL,PNQ,2026-08-30,15,3476.15,980.45,4456.6,2026-08-15 10:57:00,SIMULATED_BACKTEST
724,EaseMyTrip,DEL,PNQ,2026-09-14,30,3066.53,864.92,3931.45,2026-08-15 10:57:00,SIMULATED_BACKTEST
725,EaseMyTrip,DEL,PNQ,2026-09-29,45,2773.43,782.25,3555.68,2026-08-15 10:57:00,SIMULATED_BACKTEST
726,EaseMyTrip,DEL,CCU,2026-08-16,1,7442.45,2099.15,9541.6,2026-08-15 10:57:00,SIMULATED_BACKTEST
727,EaseMyTrip,DEL,CCU,2026-08-22,7,5816.3,1640.49,7456.79,2026-08-15 10:57:00,SIMULATED_BACKTEST
728,EaseMyTrip,DEL,CCU,2026-08-30,15,4963.45,1399.95,6363.4,2026-08-15 10:57:00,SIMULATED_BACKTEST
729,EaseMyTrip,DEL,CCU,2026-09-14,30,4376.95,1234.52,5611.47,2026-08-15 10:57:00,SIMULATED_BACKTEST
730,EaseMyTrip,DEL,CCU,2026-09-29,45,3997.91,1127.61,5125.52,2026-08-15 10:57:00,SIMULATED_BACKTEST
731,EaseMyTrip,AMD,DEL,2026-08-16,1,5035.29,1420.21,6455.5,2026-08-15 10:57:00,SIMULATED_BACKTEST
732,EaseMyTrip,AMD,DEL,2026-08-22,7,3965.13,1118.37,5083.5,2026-08-15 10:57:00,SIMULATED_BACKTEST
733,EaseMyTrip,AMD,DEL,2026-08-30,15,3378.96,953.04,4332.0,2026-08-15 10:57:00,SIMULATED_BACKTEST
734,EaseMyTrip,AMD,DEL,2026-09-14,30,2956.2,833.8,3790.0,2026-08-15 10:57:00,SIMULATED_BACKTEST
735,EaseMyTrip,AMD,DEL,2026-09-29,45,2721.42,767.58,3489.0,2026-08-15 10:57:00,SIMULATED_BACKTEST
736,EaseMyTrip,MAA,DEL,2026-08-16,1,7158.45,2019.05,9177.5,2026-08-15 10:57:00,SIMULATED_BACKTEST
737,EaseMyTrip,MAA,DEL,2026-08-22,7,5667.34,1598.48,7265.82,2026-08-15 10:57:00,SIMULATED_BACKTEST
738,EaseMyTrip,MAA,DEL,2026-08-30,15,4781.4,1348.6,6130.0,2026-08-15 10:57:00,SIMULATED_BACKTEST
739,EaseMyTrip,MAA,DEL,2026-09-14,30,4193.37,1182.75,5376.12,2026-08-15 10:57:00,SIMULATED_BACKTEST
740,EaseMyTrip,MAA,DEL,2026-09-29,45,3752.74,1058.46,4811.2,2026-08-15 10:57:00,SIMULATED_BACKTEST
741,EaseMyTrip,HYD,BOM,2026-08-16,1,4896.45,1381.05,6277.5,2026-08-15 10:57:00,SIMULATED_BACKTEST
742,EaseMyTrip,HYD,BOM,2026-08-22,7,3783.76,1067.22,4850.98,2026-08-15 10:57:00,SIMULATED_BACKTEST
743,EaseMyTrip,HYD,BOM,2026-08-30,15,3292.38,928.62,4221.0,2026-08-15 10:57:00,SIMULATED_BACKTEST
744,EaseMyTrip,HYD,BOM,2026-09-14,30,2890.43,815.25,3705.68,2026-08-15 10:57:00,SIMULATED_BACKTEST
745,EaseMyTrip,HYD,BOM,2026-09-29,45,2630.0,741.8,3371.8,2026-08-15 10:57:00,SIMULATED_BACKTEST
746,EaseMyTrip,BLR,CCU,2026-08-16,1,6871.64,1938.16,8809.8,2026-08-15 10:57:00,SIMULATED_BACKTEST
747,EaseMyTrip,BLR,CCU,2026-08-22,7,5464.79,1541.35,7006.14,2026-08-15 10:57:00,SIMULATED_BACKTEST
748,EaseMyTrip,BLR,CCU,2026-08-30,15,4579.54,1291.66,5871.2,2026-08-15 10:57:00,SIMULATED_BACKTEST
749,EaseMyTrip,BLR,CCU,2026-09-14,30,4022.13,1134.45,5156.58,2026-08-15 10:57:00,SIMULATED_BACKTEST
750,EaseMyTrip,BLR,CCU,2026-09-29,45,3699.66,1043.5,4743.16,2026-08-15 10:57:00,SIMULATED_BACKTEST
751,EaseMyTrip,DEL,BOM,2026-08-17,1,7840.95,2211.55,10052.5,2026-08-16 11:15:00,SIMULATED_BACKTEST
752,EaseMyTrip,DEL,BOM,2026-08-23,7,6139.18,1731.56,7870.74,2026-08-16 11:15:00,SIMULATED_BACKTEST
753,EaseMyTrip,DEL,BOM,2026-08-31,15,5173.74,1459.26,6633.0,2026-08-16 11:15:00,SIMULATED_BACKTEST
754,EaseMyTrip,DEL,BOM,2026-09-15,30,4593.3,1295.54,5888.84,2026-08-16 11:15:00,SIMULATED_BACKTEST
755,EaseMyTrip,DEL,BOM,2026-09-30,45,4216.21,1189.19,5405.4,2026-08-16 11:15:00,SIMULATED_BACKTEST
756,EaseMyTrip,BLR,DEL,2026-08-17,1,7618.88,2148.92,9767.8,2026-08-16 11:15:00,SIMULATED_BACKTEST
757,EaseMyTrip,BLR,DEL,2026-08-23,7,5970.63,1684.03,7654.66,2026-08-16 11:15:00,SIMULATED_BACKTEST
758,EaseMyTrip,BLR,DEL,2026-08-31,15,5086.54,1434.66,6521.2,2026-08-16 11:15:00,SIMULATED_BACKTEST
759,EaseMyTrip,BLR,DEL,2026-09-15,30,4436.56,1251.34,5687.9,2026-08-16 11:15:00,SIMULATED_BACKTEST
760,EaseMyTrip,BLR,DEL,2026-09-30,45,4018.06,1133.3,5151.36,2026-08-16 11:15:00,SIMULATED_BACKTEST
761,EaseMyTrip,BLR,BOM,2026-08-17,1,4556.37,1285.13,5841.5,2026-08-16 11:15:00,SIMULATED_BACKTEST
762,EaseMyTrip,BLR,BOM,2026-08-23,7,3623.05,1021.89,4644.94,2026-08-16 11:15:00,SIMULATED_BACKTEST
763,EaseMyTrip,BLR,BOM,2026-08-31,15,3093.48,872.52,3966.0,2026-08-16 11:15:00,SIMULATED_BACKTEST
764,EaseMyTrip,BLR,BOM,2026-09-15,30,2708.97,764.07,3473.04,2026-08-16 11:15:00,SIMULATED_BACKTEST
765,EaseMyTrip,BLR,BOM,2026-09-30,45,2428.45,684.95,3113.4,2026-08-16 11:15:00,SIMULATED_BACKTEST
766,EaseMyTrip,DEL,HYD,2026-08-17,1,5539.72,1562.48,7102.2,2026-08-16 11:15:00,SIMULATED_BACKTEST
767,EaseMyTrip,DEL,HYD,2026-08-23,7,4278.47,1206.75,5485.22,2026-08-16 11:15:00,SIMULATED_BACKTEST
768,EaseMyTrip,DEL,HYD,2026-08-31,15,3661.94,1032.86,4694.8,2026-08-16 11:15:00,SIMULATED_BACKTEST
769,EaseMyTrip,DEL,HYD,2026-09-15,30,3190.34,899.84,4090.18,2026-08-16 11:15:00,SIMULATED_BACKTEST
770,EaseMyTrip,DEL,HYD,2026-09-30,45,2965.9,836.54,3802.44,2026-08-16 11:15:00,SIMULATED_BACKTEST
771,EaseMyTrip,DEL,PNQ,2026-08-17,1,5164.3,1456.6,6620.9,2026-08-16 11:15:00,SIMULATED_BACKTEST
772,EaseMyTrip,DEL,PNQ,2026-08-23,7,4103.45,1157.38,5260.83,2026-08-16 11:15:00,SIMULATED_BACKTEST
773,EaseMyTrip,DEL,PNQ,2026-08-31,15,3473.81,979.79,4453.6,2026-08-16 11:15:00,SIMULATED_BACKTEST
774,EaseMyTrip,DEL,PNQ,2026-09-15,30,3010.37,849.08,3859.45,2026-08-16 11:15:00,SIMULATED_BACKTEST
775,EaseMyTrip,DEL,PNQ,2026-09-30,45,2817.11,794.57,3611.68,2026-08-16 11:15:00,SIMULATED_BACKTEST
776,EaseMyTrip,DEL,CCU,2026-08-17,1,7507.19,2117.41,9624.6,2026-08-16 11:15:00,SIMULATED_BACKTEST
777,EaseMyTrip,DEL,CCU,2026-08-23,7,5849.84,1649.95,7499.79,2026-08-16 11:15:00,SIMULATED_BACKTEST
778,EaseMyTrip,DEL,CCU,2026-08-31,15,5018.05,1415.35,6433.4,2026-08-16 11:15:00,SIMULATED_BACKTEST
779,EaseMyTrip,DEL,CCU,2026-09-15,30,4411.27,1244.2,5655.47,2026-08-16 11:15:00,SIMULATED_BACKTEST
780,EaseMyTrip,DEL,CCU,2026-09-30,45,4018.97,1133.55,5152.52,2026-08-16 11:15:00,SIMULATED_BACKTEST
781,EaseMyTrip,AMD,DEL,2026-08-17,1,5054.79,1425.71,6480.5,2026-08-16 11:15:00,SIMULATED_BACKTEST
782,EaseMyTrip,AMD,DEL,2026-08-23,7,3947.19,1113.31,5060.5,2026-08-16 11:15:00,SIMULATED_BACKTEST
783,EaseMyTrip,AMD,DEL,2026-08-31,15,3368.04,949.96,4318.0,2026-08-16 11:15:00,SIMULATED_BACKTEST
784,EaseMyTrip,AMD,DEL,2026-09-15,30,2959.32,834.68,3794.0,2026-08-16 11:15:00,SIMULATED_BACKTEST
785,EaseMyTrip,AMD,DEL,2026-09-30,45,2708.16,763.84,3472.0,2026-08-16 11:15:00,SIMULATED_BACKTEST
786,EaseMyTrip,MAA,DEL,2026-08-17,1,7113.21,2006.29,9119.5,2026-08-16 11:15:00,SIMULATED_BACKTEST
787,EaseMyTrip,MAA,DEL,2026-08-23,7,5643.16,1591.66,7234.82,2026-08-16 11:15:00,SIMULATED_BACKTEST
788,EaseMyTrip,MAA,DEL,2026-08-31,15,4762.68,1343.32,6106.0,2026-08-16 11:15:00,SIMULATED_BACKTEST
789,EaseMyTrip,MAA,DEL,2026-09-15,30,4139.55,1167.57,5307.12,2026-08-16 11:15:00,SIMULATED_BACKTEST
790,EaseMyTrip,MAA,DEL,2026-09-30,45,3858.82,1088.38,4947.2,2026-08-16 11:15:00,SIMULATED_BACKTEST
791,EaseMyTrip,HYD,BOM,2026-08-17,1,4905.03,1383.47,6288.5,2026-08-16 11:15:00,SIMULATED_BACKTEST
792,EaseMyTrip,HYD,BOM,2026-08-23,7,3791.56,1069.42,4860.98,2026-08-16 11:15:00,SIMULATED_BACKTEST
793,EaseMyTrip,HYD,BOM,2026-08-31,15,3264.3,920.7,4185.0,2026-08-16 11:15:00,SIMULATED_BACKTEST
794,EaseMyTrip,HYD,BOM,2026-09-15,30,2859.23,806.45,3665.68,2026-08-16 11:15:00,SIMULATED_BACKTEST
795,EaseMyTrip,HYD,BOM,2026-09-30,45,2554.34,720.46,3274.8,2026-08-16 11:15:00,SIMULATED_BACKTEST
796,EaseMyTrip,BLR,CCU,2026-08-17,1,6934.04,1955.76,8889.8,2026-08-16 11:15:00,SIMULATED_BACKTEST
797,EaseMyTrip,BLR,CCU,2026-08-23,7,5472.59,1543.55,7016.14,2026-08-16 11:15:00,SIMULATED_BACKTEST
